ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
48449371,374192676,203975872,279671573,353030016,447668631
50385143,354436379,202710428,267612246,344361048,458317749
57650093,367873571,204368229,274100454,352989699,444589499
50557703,359055367,202405746,257345014,345092280,444640569
50585826,368702770,219099729,268685131,345046886,451623498
51698422,357020263,204720840,259235301,353804511,450156592
55034589,356541396,204621244,272421135,344829802,445335926
50509031,356084812,205890881,258905642,345857585,444990797
54005115,358003532,203626193,258463873,345985845,445224501
50590461,362030165,218043573,265710107,343967812,448659236
58904328,363677881,203671847,263474600,363209061,463663320
52810354,363980367,213244238,275446936,345598851,476391686
50768407,358936954,201369872,260401056,344536170,446739680
50635239,367778216,225789109,288612054,356332052,488358940
57163252,364376485,215670043,295986641,365993066,456855062
50801716,382829047,227012412,324475055,381284500,556470469
116350072,428656874,218366644,311327762,359066360,504029602
50758214,386979718,237646071,380108513,360480112,559128477
51609943,383554989,213409905,297401158,358073576,475868043
50863143,357789282,204780068,267216733,346260341,461598759
51185544,357845988,202280368,255946718,345671051,444622363
50591735,355605202,206111219,256679884,346238445,446152465
69068061,360863781,203817255,258015736,342963926,455728799
50598019,363988133,216024071,300328071,391655098,530755039
54739646,383005568,223124412,325902005,393968338,456675600
70306569,370575711,203241269,282839950,359394722,449147781
51489217,358776860,204043818,265518885,343081019,476541992
79889938,386900758,215011897,263423778,348744555,453848508
50355631,364985106,209288314,262803314,345944028,456997721
50860581,364216615,207734759,260381422,356187852,464321359
55696692,363624562,211916248,277195074,367542907,514952445
83721538,417558471,308351702,277188239,367056924,484892411
58067328,369871206,217668608,311475036,406701699,485568920
58447802,378598889,216930655,288977770,371950814,474796252
58695994,374062013,214700093,277060061,356664763,483786408
63887189,376824409,220794033,279407607,363261800,474483903
63617826,382814389,221235832,296020967,363276271,491524691
60381416,377259422,218148516,309842996,411871097,494415198
55526295,376152009,210708605,275215037,372855347,476870618
54782548,360343399,212796435,271268651,399523744,491371028
54506385,375688342,204287557,272178013,379676970,468100439
52406279,388078673,259463004,289647124,377641151,462603155
53202735,371214053,216418220,269828783,355656017,446955795
58402529,368268219,213005065,276538772,360550182,507696594
83849102,414847856,233221744,284444825,370707532,484319716
64319779,373637845,217597305,280500474,367345323,508216963
78397937,390982768,232312021,298429458,359761119,469605717
57805615,387530346,221926771,279184623,357640812,451143976
63438944,380367412,230258776,285226370,350638719,449038743
52288580,360827372,212047622,257839756,346116607,447379287
50477719,355495232,205517493,258610498,342900489,446305980
50464433,358871313,204075830,259861780,343562257,443401277
53449504,358696750,200962919,281617669,346274291,445114328
50393938,366678230,203787856,258435398,355011513,501339719
51747064,358055927,203689120,260000895,356590537,459102776
50329622,357326737,202836387,266602319,343459743,465068667
50114964,366447936,204604446,263773106,348365952,453601222
50363451,363380043,228412936,259511485,348299638,484137384
55566993,371942719,208630234,264026443,352445107,464364899
61471388,367280140,234502056,269657184,358272783,466354210
50221299,357606456,209380241,267567749,345277937,445292926
50737621,356862073,202897109,259285230,344093541,445466320
50708944,358044878,202922185,258267481,344612345,444265218
50246825,365735169,205079580,257091526,342987475,447526599
53386908,356242720,203886629,257854873,344427154,448056212
