ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
670802,670802,1899691,639351,1463433,1921386,2281424
725824,725824,2052747,679238,1566719,1804846,2112191
671057,671057,1895261,626777,1450251,1759249,2106021
670837,670837,1896910,625478,1441527,1749495,2107530
673145,673145,1896219,627180,1463551,1751556,2112914
671467,671467,1923684,626810,1454948,1749924,2111510
671527,671527,1895470,627314,1508183,1758937,2110142
670650,670650,1892429,635280,1438470,1758198,2107961
680461,680461,1876276,627781,1454069,1743275,2118034
672268,672268,1888104,628436,1437293,1741752,2110605
671951,671951,1921226,626887,1455191,1776654,2113215
672812,672812,1913153,629511,1461004,1750604,2103823
671843,671843,1893532,629720,1468883,1750548,2107240
675653,675653,1905166,627867,1465328,1751780,2108411
671622,671622,1894479,627406,1452966,1753189,2145397
671436,671436,1908726,630148,1437346,1753337,2122832
672300,672300,1899282,625166,1450915,1757732,2113112
675321,675321,1896662,626375,1466356,1760942,2119368
672196,672196,1903141,626865,1457396,1751189,2356859
727676,727676,2075658,652059,1534585,1969993,2347273
758122,758122,1929836,625222,1498121,1750542,2154392
671433,671433,1945733,626197,1452882,1780021,2149056
672124,672124,1906392,625835,1464116,1751166,2102453
672878,672878,1888782,629978,1453567,1762036,2110390
676514,676514,1896565,625316,1458929,1754563,2115329
672051,672051,1900875,637748,1480739,1749066,2116405
673726,673726,1890867,627821,1458885,1750128,2110096
674915,674915,1908338,628317,1453888,1751711,2108431
672527,672527,1900913,632861,1443560,1750260,2098387
675326,675326,1896953,624787,1503548,1748033,2146822
671719,671719,1906237,625844,1463055,1752549,2116620
670756,670756,1893333,624366,1440756,1754483,2106499
671575,671575,1911464,623579,1456869,1758620,2112436
671655,671655,1882848,624791,1456745,1747060,2130210
671753,671753,1898876,629292,1471857,1752090,2117649
672363,672363,1904487,625454,1452040,1746659,2109634
670459,670459,1880039,635177,1435861,1754211,2111503
671637,671637,1885316,630162,1447611,1778863,2119144
689976,689976,1885405,626742,1463858,1741738,2112624
671208,671208,1902642,625767,1447211,1750524,2140223
671594,671594,1953801,628310,1445019,1782316,2127969
771521,771521,1928276,628137,1460914,1756451,2103827
672282,672282,1883535,723531,1450107,1771183,2106064
698712,698712,1883899,625350,1508997,1743780,2139984
671094,671094,1916520,627868,1473263,1879848,2120592
672010,672010,1911189,628060,1447372,1745842,2112731
671515,671515,1921077,626399,1446552,1762994,2095877
672329,672329,1894070,627517,1439272,1752981,2107592
699172,699172,1896458,626651,1479811,1752543,2131639
671535,671535,1909838,628713,1454671,1753462,2246803
673095,673095,1914461,624396,1687052,1925094,2255474
672616,672616,1920391,627658,1467190,1789805,2147991
697097,697097,1937855,626752,1443573,1763758,2111242
672080,672080,1906990,635457,1486039,1755313,2116496
679681,679681,2075151,689233,1557821,1892217,2274497
755118,755118,2043232,680013,1576325,1902399,2285996
732211,732211,2020853,680876,1548244,1888162,2106004
677157,677157,1893664,628190,1436399,1751059,2126128
672700,672700,1887999,627269,1454521,1748728,2103713
672116,672116,2016051,677524,1538379,1774870,2136078
690920,690920,1919763,629192,1459264,1775624,2139715
672252,672252,1892191,649853,1450311,1754583,2114979
686844,686844,1896700,625046,1457276,1775515,2110939
672602,672602,1901286,628647,1449504,1748385,2107812
671678,671678,1919994,623026,1440426,1755129,2222885
729039,729039,2068753,675877,1602556,1907637,2878984
730763,730763,2081241,678773,1564036,1896723,2318470
728169,728169,2060551,680250,1616109,1905970,2414395
767840,767840,2086523,676383,1608243,1888176,2288663
729320,729320,2124032,679283,1569577,1758268,2169875
672235,672235,1926261,623257,1487949,1770991,2148769
672346,672346,1922057,627777,1476080,1813146,2148789
671187,671187,1933881,655514,1457522,1773427,2102220
670834,670834,1924487,654823,1451425,1775056,2110696
709535,709535,1902540,627868,1473550,1791485,2149718
670823,670823,1923644,629344,1480692,1747766,2184992
671525,671525,1903881,625830,1448224,1811286,2155494
671367,671367,1921153,626406,1459346,1751085,2110334
672093,672093,1892974,653503,1474513,1778468,2100720
715520,715520,1919457,628712,1440204,1748677,2110001
671068,671068,1915986,626619,1468293,1746842,2168169
670416,670416,1914505,628750,1465236,1753348,2154420
671815,671815,1940048,625586,1445017,1804866,2114362
672790,672790,1900933,655029,1440471,1799767,2099715
697101,697101,1897408,655850,1465983,1750294,2132029
672372,672372,1922329,629097,1470422,1750186,2140733
697919,697919,1904026,627009,1452360,1750250,2115123
672381,672381,1923041,627466,1441096,1771664,2134972
671839,671839,1902397,628668,1447388,1782640,2140913
698938,698938,1911046,627657,1509514,1743972,2133309
671688,671688,1906146,653647,1468057,1749621,2132694
672587,672587,1951652,623958,1440688,1771396,2132616
695987,695987,1917918,627495,1445998,1774584,2133367
671666,671666,1898573,655376,1450561,1773707,2145388
703021,703021,1902512,630086,1489232,1779134,2125574
671149,671149,1926503,626984,1494981,1748391,2105607
673428,673428,1927440,628337,1506141,1744225,2114634
697603,697603,1931218,627249,1463119,1756308,2114247
672340,672340,1897640,627686,1467693,1754990,2138582
672208,672208,1901521,626323,1436590,1752241,2113375
672131,672131,1885621,628612,1489697,1777867,2109662
671577,671577,1895002,626327,1441118,1766784,2117263
672270,672270,1911037,626366,1469449,1868721,2131370
672244,672244,1996600,779921,1591776,1872556,2117134
712324,712324,1944378,657389,1451557,1787524,2151938
672602,672602,1884032,641508,1435097,1744101,2162217
697862,697862,1891126,622987,1455113,1908958,2251378
727812,727812,2067112,679577,1570671,1892100,2279736
726420,726420,2042390,675865,1573655,1890739,2288276
724756,724756,2063639,679201,1501928,1753058,2122961
671491,671491,1903186,623680,1469186,1757019,2110190
672194,672194,1929148,627834,1450356,1751345,2109635
671456,671456,1892845,641847,1490159,1784396,2134694
675674,675674,1891239,626127,1461822,1748284,2115746
723709,723709,1882599,627948,1452937,1749693,2113850
672289,672289,1893671,623777,1452061,1746351,2116713
671587,671587,1882307,628282,1434274,1776706,2104318
672578,672578,1906735,633038,1471338,1791898,2103485
675359,675359,1891860,626566,1461348,1754982,2108258
671990,671990,1901388,628411,1457409,1745037,2138930
671485,671485,1906835,624791,1435216,1782462,2111149
671396,671396,1922142,624532,1460036,1779526,2111761
672143,672143,1904903,652388,1448818,1767649,2104990
675465,675465,1906003,626411,1453793,1752786,2115353
671544,671544,1899495,628185,1461690,1751758,2139315
671996,671996,1914408,627828,1437586,1757289,2108224
672855,672855,1903050,625938,1460397,1752375,2104443
670814,670814,1888583,629140,1459784,1747391,2119377
676017,676017,1887872,628824,1436257,1748676,2116132
672700,672700,1899371,627360,1437880,1754513,2110874
673404,673404,1877847,628169,1439657,1745947,2106277
671605,671605,1890942,637453,1457876,1764869,2097516
676078,676078,1880926,630306,1444570,1750850,2108002
672273,672273,1898386,628743,1487742,1745954,2113571
671352,671352,1901305,630443,1444921,1753141,2118728
672358,672358,1930832,624689,1445706,1789706,2110423
672730,672730,1900911,633685,1455989,1754403,2112418
676007,676007,1896707,627473,1463843,1750108,2107967
672016,672016,1885080,626041,1452685,1748505,2107078
672252,672252,1930223,626900,1433065,1761549,2115845
672016,672016,1880988,630510,1490527,1762908,2103244
674811,674811,1880695,626761,1455303,1751930,2108360
672616,672616,1906044,627450,1455292,1755097,2113533
672228,672228,1943291,628234,1462813,1754757,2106411
671632,671632,1874350,624522,1448360,1753637,2114344
671889,671889,1907508,627773,1451464,1755616,2108756
677094,677094,1907463,626226,1530360,1745279,2141524
672228,672228,2128594,627824,1453621,1754615,2112420
672909,672909,1895993,626066,1456932,1761537,2104295
671642,671642,1893809,629295,1445697,1752942,2109474
672468,672468,1905573,659033,1463800,1770524,2160932
698883,698883,1895984,627525,1462123,1747369,2135436
673284,673284,1940632,629555,1442936,1750463,2116119
671944,671944,1912010,627340,1443894,1758459,2105049
672140,672140,1893988,624153,1435026,1750040,2111306
671882,671882,1888291,637359,1433214,1782716,2098631
739981,739981,1893285,626266,1494261,1990007,2285580
833839,833839,1895073,628448,1451502,1757646,2152250
672487,672487,1938613,638480,1521538,1759236,2136929
671948,671948,1916216,623595,1459887,1761715,2134054
671373,671373,1955998,628937,1636194,1905642,2296994
727360,727360,2062189,676115,1571839,1891769,2265664
698105,698105,1903075,625594,1469501,1760314,2123172
671625,671625,1894298,632261,1463503,1759722,2134358
676353,676353,1896705,623233,1445278,1750318,2110154
672177,672177,1901120,626352,1488728,1750574,2110812
671784,671784,1883466,627658,1452254,1759378,2119945
672161,672161,1912630,628113,1441394,1791537,2105772
671353,671353,1909613,628408,1436369,1756994,2109159
675481,675481,1903447,626196,1444997,1749680,2132400
671433,671433,1926500,625041,1482273,1779069,2120831
672107,672107,1918071,628521,1461984,1755580,2220310
671213,671213,1905101,633684,1452579,1778112,2106407
671247,671247,1900283,652563,1439369,1824317,2100372
723204,723204,1916973,652691,1506053,1921797,2217627
673532,673532,2127707,688187,1612184,1871345,2148434
725115,725115,1932552,629496,1482012,1751895,2170047
672048,672048,1939067,650082,1450452,1748119,2128921
672241,672241,1948515,625263,1436031,1778458,2139314
695725,695725,1904022,626026,1434588,1758411,2110027
675128,675128,1890905,625735,1460920,1758273,2163628
681270,681270,1876622,628314,1451328,1746985,2110258
672180,672180,1882506,626700,1462782,1774962,2108789
671696,671696,1914780,626747,1451337,1752002,2109556
672479,672479,1923826,631718,1448574,1752108,2106480
676455,676455,1878349,628234,1456852,1746804,2103500
671191,671191,1899618,625958,1475770,1751372,2108594
670531,670531,1880961,626823,1453108,1751208,2129983
672302,672302,1893505,627606,1438953,1751847,2097538
671978,671978,1887917,654944,1492431,1754087,2104082
675285,675285,1886983,623350,1484457,1753000,2111200
672142,672142,1914250,626373,1459939,1752725,2114265
671116,671116,1890867,626896,1435864,1753029,2135620
672312,672312,1905023,623150,1450332,1753407,2106178
675472,675472,1873792,622148,1479421,1774725,2110939
672107,672107,1888885,626106,1458191,1748003,2103787
671293,671293,1892402,641269,1443450,1756858,2110677
673743,673743,1909855,624466,1432598,1750878,2106008
696542,696542,1882639,630983,1436392,1754420,2108427
676921,676921,1905569,624094,1484357,1751960,2173626
671557,671557,1922336,627285,1454358,1761659,2117257
671428,671428,1905734,629957,1503751,1752870,2135104
671148,671148,1885156,627530,1458408,1754932,2114302
672343,672343,1916570,631451,1458499,1754611,2107675
700608,700608,1922172,624558,1465350,1751911,2158594
671517,671517,1901205,625271,1440881,1744809,2128190
672401,672401,1903231,627459,1438373,1772938,2113120
671603,671603,1894488,626877,1454836,1750135,2116408
672233,672233,1895054,657540,1460077,1746267,2102002
675340,675340,1898164,683337,1555515,1754834,2144874
1045638,1045638,2125553,698699,1625285,1892725,2141507
672334,672334,1930119,627429,1477348,1782526,2171697
671802,671802,1930687,632026,1475626,1751577,2135872
670792,670792,1925208,651122,1504543,1896427,2378970
729656,729656,2027237,628741,1468484,1776691,2148093
672167,672167,1946659,628895,1457563,1776916,2094648
671376,671376,1900474,626689,1462217,1748149,2166907
675416,675416,1876736,622255,1446690,1748184,2112589
671017,671017,1903234,629622,1506592,1774609,2134373
670583,670583,2058047,695589,1573487,1904364,2298216
848416,848416,2202276,678865,1588465,1898680,2304698
727981,727981,2043847,679815,1618369,1894759,2350557
769136,769136,2122200,680846,1597419,1887631,2294249
727702,727702,2077285,703000,1668620,1888119,2192132
673459,673459,1904859,626725,1502844,1744707,2173772
671560,671560,1998982,678251,1568512,1780749,2142859
671894,671894,1958523,640807,1461636,1804787,2118730
672120,672120,1882517,630404,1468767,1762583,2106145
699749,699749,1903003,628042,1445422,1757419,2109522
671989,671989,1892530,627242,1460568,1747334,2166366
695318,695318,1912671,626637,1442722,1753050,2113575
670924,670924,1974864,625601,1443361,1822008,2330339
674091,674091,1904350,625108,1455685,1753511,2111765
671702,671702,1895702,640245,1462620,1761230,2116503
671805,671805,1876181,630154,1469933,1747557,2131300
686219,686219,1904565,630865,1492254,1747484,2115339
672901,672901,1892015,625491,1443890,1757729,2115607
671018,671018,1908559,673999,1440136,1757473,2125709
682896,682896,1885672,631131,1474014,1749911,2128043
671890,671890,1914217,624677,1438723,1748619,2116597
671824,671824,1925502,628882,1437697,1769542,2115880
672020,672020,1899677,625654,1461819,1754030,2139907
672666,672666,1890474,637452,1442940,1754265,2104650
676337,676337,1898955,628150,1439639,1758463,2111691
673230,673230,1904835,628274,1463697,1803652,2115647
671525,671525,1896823,627527,1477843,1759512,2124363
670687,670687,1904232,623050,1447944,1757575,2112112
671592,671592,1896676,634291,1427090,1764526,2103401
676294,676294,1901591,626281,1467815,1752064,2132760
672408,672408,1904042,633855,1438609,1751089,2108649
672255,672255,1883327,625478,1448339,1759133,2105891
698354,698354,1923502,626725,1453237,1768658,2110684
696686,696686,1891574,634325,1460219,1781897,2139587
701581,701581,1893999,630977,1470803,1869765,2134886
672225,672225,1897600,628674,1486807,1751191,2123247
671385,671385,1887073,625551,1452699,1764724,2114266
672374,672374,1927515,626317,1460602,1756681,2106408
671306,671306,1949117,655569,1457570,1775150,2142390
675162,675162,1883460,626696,1451790,1749029,2109194
672441,672441,1903033,629116,1470903,1771244,2138229
671179,671179,1911609,625305,1450351,1758418,2120592
672688,672688,1894191,628263,1479213,1833924,2097211
671971,671971,1957472,679689,1440310,1784847,2110142
845134,845134,2069820,711470,1463922,1791663,2114724
704286,704286,1882845,626367,1471033,1820101,2140359
671293,671293,1898577,630017,1470712,1744951,2130899
672587,672587,1925273,626880,1466968,1760496,2254831
727823,727823,2017471,624970,1449519,1763675,2104581
672325,672325,1900453,627756,1433908,1755325,2106809
720681,720681,2058906,690263,1466901,1751103,2133891
698735,698735,1890165,626132,1484099,1753820,2108948
694923,694923,1898211,626047,1463242,1746999,2103910
671729,671729,1955618,628583,1450286,1753061,2121946
672616,672616,1890006,635712,1440847,1758015,2104471
716825,716825,1900367,631239,1464642,1746274,2105111
671711,671711,1907810,627691,1469885,1759258,2131696
670799,670799,1900211,628139,1456341,1743299,2106429
672356,672356,1922473,630311,1435263,1754673,2122972
670618,670618,1920823,685906,1456590,1774471,2110384
701087,701087,1902269,631177,1453500,1768057,2117582
671773,671773,1899624,627256,1477086,1768927,2263648
674306,674306,2018095,624874,1477045,1744000,2118311
672496,672496,1918105,625250,1452859,1752885,2109632
672108,672108,1872988,634048,1427932,1754119,2101185
678787,678787,1895200,626992,1447680,1770045,2112773
670928,670928,1906333,626113,1465669,1747508,2106890
671194,671194,1926289,624834,1460399,1778922,2110894
672971,672971,1887921,627228,1442396,1759664,2104947
671846,671846,1907714,630618,1459077,1755093,2109611
701947,701947,1895381,627862,1468718,1745516,2122380
672990,672990,1898916,626120,1456866,1752100,2104115
672035,672035,1902960,628995,1450383,1765361,2103079
670821,670821,1890704,628221,1443972,1774818,2106687
671104,671104,1898827,634690,1455278,1757689,2107130
676642,676642,1890708,627185,1453664,1748666,2112461
670850,670850,1919261,626783,1494614,1747459,2125018
671794,671794,1892728,623228,1460626,1762587,2122406
670933,670933,1903318,631153,1458811,1752708,2104381
676200,676200,1926728,624122,1455673,1758502,2114907
671452,671452,1902234,625287,1456033,1744889,2112289
671945,671945,1918255,626352,1445392,1750359,2125177
671925,671925,1894776,628899,1438223,1753638,2110090
672352,672352,1879092,631571,1471296,1751448,2105209
676007,676007,1881193,627979,1452937,1764610,2117462
671305,671305,1925553,626962,1459892,1746741,2115022
671228,671228,1901388,628019,1460555,1754029,2106213
672382,672382,1930494,625382,1442154,1750974,2119616
672307,672307,1936330,639547,1458882,1750141,2113041
699447,699447,1906889,626382,1453579,1744086,2119004
673592,673592,1906716,626701,1469241,1751481,2108470
671116,671116,1895509,629377,1454939,1756992,2110987
671361,671361,1892029,627628,1444215,1748025,2108391
697934,697934,1912422,636712,1452153,1749289,2117163
672179,672179,1903734,628473,1457796,1749328,2110671
685684,685684,1898486,629693,1455211,1749852,2107360
672476,672476,1888412,626259,1440977,1760095,2250415
673675,673675,1892419,655615,1460936,1986072,2356949
674510,674510,1890295,661328,1471132,1769123,2106731
706271,706271,1924796,678276,1460524,1749466,2113164
673151,673151,1909546,624394,1458329,1753797,2114198
675690,675690,1914387,624965,1448523,1973692,2294279
726720,726720,2054747,680680,1578730,1888166,2291405
725375,725375,2040574,685800,1563240,1750499,2116068
671927,671927,1916562,623829,1445339,1750197,2103733
687003,687003,1905227,632202,1436798,1757158,2100298
700256,700256,1889782,625246,1469021,1753694,2163259
672988,672988,1930398,626498,1492025,1760167,2131643
672335,672335,1937026,658263,1676274,1892571,2233069
989426,989426,2104296,666964,1543014,1753036,2177423
672449,672449,1933875,623159,1441956,1759882,2111279
672165,672165,1924190,627508,1492811,1786722,2114245
671543,671543,1885696,631572,1457560,1758096,2121691
680201,680201,1907033,630065,1463494,1753796,2116780
671658,671658,1878596,629687,1458929,1746570,2106472
671683,671683,1923008,627554,1439421,1754027,2114112
671499,671499,1884204,627605,1458491,1748494,2100357
688144,688144,1897403,628941,1446811,1751655,2122199
672616,672616,1909859,626272,1436508,1747259,2119789
671677,671677,1939310,626515,1464726,1751049,2112810
671986,671986,1893440,624070,1456251,1751944,2106326
671617,671617,1906317,662655,1453524,1782608,2103753
675346,675346,1890486,624953,1448035,1751581,2137954
672128,672128,1911055,626073,1464808,1753690,2119045
672785,672785,1889731,625351,1450283,1757823,2105145
672156,672156,1904351,627129,1447051,1759955,2119612
672032,672032,1895590,628503,1447892,1774539,2102830
676486,676486,1903053,640907,1441384,1751930,2106073
672278,672278,1886974,624736,1460344,1749180,2101042
690806,690806,1899046,624456,1448287,1752894,2142270
671926,671926,1896199,630391,1465774,1775500,2118913
671593,671593,1889777,629205,1444432,1747543,2107375
672110,672110,1891662,627960,1460439,1756904,2115510
672981,672981,1889802,627369,1450432,1758499,2113319
671471,671471,1906325,629758,1445880,1780285,2101863
671827,671827,1888422,629392,1442104,1757607,2098381
675376,675376,1883020,628139,1469159,1752714,2116159
671923,671923,1884091,628011,1430339,1762379,2115217
672732,672732,1882558,625929,1438175,1773600,2104282
672016,672016,1909454,625677,1449891,1752945,2102649
670469,670469,1887743,629364,1439392,1774036,2100495
676990,676990,1892266,629293,1441764,1891606,2127692
672892,672892,1893593,627198,1481333,1753644,2125943
672042,672042,1902788,626847,1452814,1758001,2122479
671824,671824,1893990,626890,1452819,1760330,2106374
675289,675289,1960284,644072,1440413,1749768,2122374
674273,674273,1902433,627784,1452780,1753189,2116922
671841,671841,1884031,626457,1458182,1742573,2119013
671296,671296,1902436,626641,1473756,1757629,2115459
671510,671510,1889899,628305,1452029,1763086,2143088
741174,741174,1995422,692492,1555414,1831911,2270587
1047903,1047903,1994430,813320,1526520,1785616,2115740
715626,715626,1909074,628078,1478543,1792591,2137019
694801,694801,1939846,625639,1481857,1752547,2140641
672125,672125,1921192,627708,1537915,1788763,2338216
726546,726546,2052166,673870,1875856,2460083,3138516
1195012,1195012,2561398,938174,2352684,2483648,3091875
1104816,1104816,2590269,972390,2307937,2239239,3012449
1140943,1140943,2562037,934028,2265118,2461259,3049321
1139876,1139876,2376510,731531,1610011,1886549,2295521
740756,740756,2054945,679752,1591486,1894993,2307339
728024,728024,2050845,677580,1581363,1894272,2297725
735388,735388,2032495,677947,1592677,1962836,2519359
1044069,1044069,2347142,787285,1687546,2058954,2461762
838992,838992,2195080,774905,1726541,2062277,2506528
755553,755553,2244478,791702,1846372,2261173,2688631
862470,862470,2313878,810882,2080314,2289221,2669210
883460,883460,2330451,754326,2069447,2067319,2463027
958678,958678,2416270,802907,2087929,2251760,2841924
899810,899810,2430863,831688,2078473,2324474,2888835
1100422,1100422,2393771,897670,2145854,2009739,2291793
732589,732589,2080518,834707,1923890,1890678,2225036
674153,674153,1927898,675824,1585634,1904581,2299169
735363,735363,2054984,646838,1484182,1782049,2136177
672146,672146,2020766,653109,1452452,1782008,2101194
685475,685475,1888368,658373,1462048,1840680,2141264
722534,722534,1893224,625345,1479981,1751478,2218189
739874,739874,2045650,630184,1477743,1805283,2301525
740873,740873,2083041,701923,1538256,1748595,2157524
673174,673174,1941346,625677,1500120,1824041,2299039
778063,778063,2083340,682988,1599391,1897871,2224917
673958,673958,1931117,626947,1482584,1790285,2166552
671797,671797,2033168,681193,1587044,1908070,2196344
672887,672887,1930594,631177,1494554,1773199,2131443
671184,671184,1955499,681585,1476557,1779207,2109385
709176,709176,1915305,684109,1577851,1903901,2184229
725705,725705,1910539,687724,1449459,1778806,2157999
726889,726889,1878565,623367,1557130,1894660,2147188
671259,671259,1935374,682640,1551379,1749475,2138028
671232,671232,1998190,687748,1562982,1909155,2342375
783691,783691,2114659,767245,1698945,1884420,2288924
727654,727654,2043203,673991,1508051,1794508,2140023
671096,671096,1914475,626453,1515484,1921542,2374910
671692,671692,1936039,672040,1484783,1751829,2138728
671910,671910,1925590,652561,1470268,1782723,2243144
761423,761423,2172027,695047,1568144,1825210,2378558
727006,727006,2033093,662787,1564969,1820303,2136757
672852,672852,2034761,695968,1456732,1799751,2106362
672630,672630,2164021,721966,1454332,1953703,2328698
763945,763945,2113755,628700,1676394,1894526,2384074
726537,726537,2046386,628927,1479332,1972186,2284706
752195,752195,1972659,627177,1451589,1826866,2107065
703209,703209,2180984,687700,1578980,1902229,2338877
727276,727276,2107794,631453,1447021,1858355,2114902
672049,672049,2103683,688256,1572569,1865909,2099340
699564,699564,1891306,684433,1567402,1894611,2311731
699074,699074,1999325,628502,1483516,1744041,2170105
713122,713122,2102583,676269,1571511,1892511,2413832
723536,723536,1905160,627367,1467502,1774472,2224769
672228,672228,1910137,625474,1502497,1884618,2221520
672082,672082,1998652,665794,1476704,1850153,2296296
745489,745489,1915946,627940,1463021,1772106,2135587
732753,732753,2164351,640695,1483284,1776367,2128508
671154,671154,1916891,625890,1447209,1798516,2116220
672672,672672,1892498,654420,1444695,1771948,2106300
697901,697901,1893924,651396,1459436,1755383,2133816
671912,671912,1920020,626983,1468337,1743226,2129255
694556,694556,1920271,627860,1437270,1798394,2131507
672634,672634,1911273,628291,1450012,1770359,2130257
671999,671999,1899456,652327,1465496,1772743,2112792
738498,738498,1912147,626939,1551132,1747003,2133998
672408,672408,1923139,624946,1490030,1752943,2136795
672060,672060,1934328,629146,1461445,1778262,2142016
670884,670884,1918419,626866,1444534,1773844,2133058
671720,671720,1891234,656451,1445961,1778199,2105583
698061,698061,1885833,629648,1470904,1787383,2165946
671885,671885,1951211,930413,2202578,2330053,2994218
699238,699238,1945715,628165,1463469,1782543,2109967
671986,671986,1886189,651300,1442149,1775566,2121093
722791,722791,1904482,624308,1466764,1752084,2134747
671316,671316,1915323,624571,1526992,1748702,2136209
672004,672004,1918100,623635,1497719,1749829,2130281
671477,671477,1963299,625406,1446151,1772199,2113656
673163,673163,1890257,634710,1456126,1753088,2127634
674774,674774,1889071,625088,1470998,1750240,2114646
672026,672026,1879302,627127,1448445,1773247,2116629
671619,671619,1910915,624908,1454340,1775669,2115822
670915,670915,1903776,650061,1440494,1760608,2108466
672408,672408,1885999,633429,1462993,1753630,2109486
700876,700876,1887950,629478,1447470,1750445,2093812
671004,671004,1917527,625047,1476430,1776672,2154987
671101,671101,1933741,626581,1456298,1777827,2135286
671800,671800,2034111,624897,1459630,1779218,2118122
673123,673123,1877849,665056,1448853,1781789,2101684
675416,675416,1920478,626552,1455857,1757163,2115387
671669,671669,1914284,627144,1459001,1746515,2215786
674677,674677,1885430,627232,1458430,1750797,2117702
672046,672046,1897420,627425,1455067,1762660,2111514
672696,672696,1886755,629434,1531144,1747648,2111312
679255,679255,1893950,627531,1473802,1748193,2141724
672358,672358,1893948,628004,1464474,1750641,2232721
672897,672897,1922198,624137,1519754,1925299,2345397
727350,727350,1978768,629770,1448074,1789956,2143421
670426,670426,1997357,629208,1447188,1782529,2105080
671774,671774,1889546,668808,1452933,1791205,2109740
712147,712147,1902934,623683,1526745,1941799,2278552
750473,750473,2043605,676656,1578079,1898854,2266200
730383,730383,2032123,676312,1550181,1902863,2289529
707443,707443,1875985,626284,1464944,1752639,2112121
672527,672527,1929852,633155,1443689,1750713,2105437
673459,673459,1903044,628912,1451298,1754824,2105645
692267,692267,1883166,626392,1458397,1754339,2112520
671146,671146,1904763,678109,1450117,1780538,2253333
755659,755659,2039683,673849,1503116,2195671,2220191
707119,707119,1881953,632447,1492308,1751722,2148835
671390,671390,1886981,628779,1548369,1752491,2115618
672516,672516,1913456,626314,1479007,1812658,2122173
672364,672364,1939905,623213,1460877,1761730,2139633
671565,671565,1901544,627588,1441267,1758076,2144298
672033,672033,1890330,651771,1507957,1761191,2106089
676585,676585,1878128,627989,1440615,1753037,2110402
671930,671930,1915081,630422,1540920,1746210,2140300
671204,671204,1917113,628098,1473309,1773138,2144569
672666,672666,1893010,625771,1452767,1752674,2104961
672036,672036,1906874,636736,1438931,1755826,2114721
674424,674424,1886145,624168,1475233,1751577,2110174
670754,670754,1901653,633791,1476868,1750200,2105370
670145,670145,1922517,628866,1455447,1749525,2113361
671029,671029,1878567,632789,1449434,1754379,2104729
674660,674660,1898146,623776,1484631,1749154,2118351
671937,671937,1878651,624556,1443646,1750876,2110290
671584,671584,1891818,630322,1436928,1763136,2115074
670733,670733,1913992,628293,1436286,1756794,2110235
671742,671742,1887508,632419,1444818,1778026,2103278
675776,675776,1898440,626245,1436084,1743672,2108043
685424,685424,1915680,629662,1464689,1752293,2109595
671823,671823,1902077,630410,1443054,1749530,2115227
670423,670423,1898356,633492,1446421,1781629,2109006
677338,677338,1896981,628485,1472635,1746483,2109289
671050,671050,1887131,625609,1446833,1749822,2108934
671354,671354,1903187,622709,1459783,1753647,2102096
672341,672341,1895073,627376,1438258,1753111,2115582
672839,672839,1910903,627574,1461600,1751730,2105531
675048,675048,1902601,627833,1448009,1744931,2113448
672326,672326,1920591,626461,1473108,1754314,2109001
672002,672002,1910460,663440,1432194,1750179,2106014
670841,670841,1904646,628701,1439049,1752469,2105496
690563,690563,1882743,626649,1444057,1752272,2121076
671495,671495,1925946,628049,1455535,1752403,2118901
671532,671532,1894976,626608,1444518,1749149,2117813
672542,672542,1892921,625666,1471408,1758903,2108689
672420,672420,1878558,630968,1461796,1748740,2107459
724161,724161,2046585,667962,1470075,1750668,2140090
675245,675245,1884747,626764,1449454,1747176,2146828
671828,671828,2000485,629429,1468963,1749156,2324978
806601,806601,2108839,679219,1555451,1760149,2142095
671883,671883,1925643,627743,1516315,1788883,2133085
671610,671610,1949848,626612,1440115,1859342,2287459
729158,729158,2062203,677813,1577909,2115798,2398514
730046,730046,2071617,680543,1591561,1901064,2301471
728260,728260,2096029,676134,1594338,2004711,2301988
727354,727354,2063422,679921,1583143,1896850,2302467
797865,797865,2056470,674640,1557190,1773834,2141835
671990,671990,1945247,628512,1450641,1827651,2138715
672596,672596,1893308,658503,1455643,1786670,2099956
704081,704081,1922281,654493,1486617,1744416,2109255
672405,672405,1919147,626289,1464669,1746381,2101724
672569,672569,1901084,624901,1453301,1754716,2112995
670977,670977,1902226,623128,1457357,1761414,2133029
672635,672635,1892503,655233,1446272,1896706,2135389
697388,697388,1897243,627774,1505569,1755272,2128525
687002,687002,1907188,630062,1474011,1749884,2129858
671937,671937,2123148,630792,1482959,1750904,2129517
671826,671826,1923187,626583,1436940,1772176,2158090
672927,672927,1888331,627341,1463537,1754116,2100036
700656,700656,1901269,652275,1443406,1809158,2111088
722605,722605,1890230,626565,1470718,1753402,2130702
672447,672447,1947674,624339,1462042,1751727,2132184
671615,671615,1916926,630053,1431955,1755485,2123362
675426,675426,1908127,624204,1443912,1748364,2102942
672077,672077,1901190,659956,1446763,1778278,2106731
678635,678635,1893816,627875,1472287,1753834,2132696
672699,672699,1886819,629636,1501084,1756350,2141830
672982,672982,1914773,626920,1448363,1751059,2101105
671302,671302,1934357,626464,1450002,1754522,2096797
672192,672192,1878613,624076,1450674,1747049,2158579
672950,672950,1917239,622909,1463770,1746499,2150655
