ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
7706,7706,12674,10118,11489,12424,22632
8309,8309,12070,9391,12001,13014,23854
7941,7941,12555,10136,12744,12765,23327
7992,7992,12550,9773,12243,12555,22794
8105,8105,12116,9853,12524,12770,22688
7893,7893,12693,10817,12394,12141,22422
7991,7991,11780,9329,10925,12498,22772
7857,7857,12204,10246,13055,12110,22623
8139,8139,12435,9818,11423,12980,23342
8702,8702,13580,11229,12293,23012,23226
8021,8021,12163,10165,11888,12707,23200
7963,7963,12423,10211,13334,12128,23092
8134,8134,12151,10282,12493,12423,23768
7707,7707,12992,10055,12492,12508,22775
7917,7917,12540,10322,12640,12510,23060
8210,8210,12534,10077,11770,13297,23760
8028,8028,12394,10193,11366,12816,23073
8179,8179,12345,10007,12485,13101,23775
8427,8427,12756,9888,12935,13441,23723
8039,8039,12451,9976,12239,13232,23307
8440,8440,12324,10220,12851,13116,23165
7853,7853,12430,10222,12106,12482,22861
8012,8012,12629,12157,14750,14492,28379
7811,7811,11884,9796,12559,12386,23210
8360,8360,12331,9820,12853,12320,23607
8471,8471,12694,10083,11769,13019,23612
7634,7634,12041,9861,10503,11987,22848
7936,7936,12025,9260,13644,12319,23445
8050,8050,31018,29359,12950,13683,24117
8376,8376,12631,10499,12473,13753,23972
8451,8451,13060,11254,12317,13534,23864
9246,9246,12928,10338,11493,14492,25095
8866,8866,12698,10297,11873,13912,23274
8461,8461,11853,9874,11796,14495,24896
8513,8513,13242,10215,12152,13805,24215
8537,8537,13188,10419,13297,14198,24590
8368,8368,13034,10710,13212,14282,24773
8160,8160,13120,10758,12967,13535,23858
8013,8013,12277,9697,11275,12558,23135
8137,8137,12022,9608,11440,11792,22405
7806,7806,11906,9570,11162,12303,22422
7418,7418,11752,9690,10878,11371,22256
8274,8274,12755,10264,12306,12494,23516
8537,8537,13396,11432,13518,12817,23274
8649,8649,12565,9913,12322,13040,23693
8817,8817,12808,10158,12782,13080,23893
8718,8718,12705,9911,11539,13143,24141
8114,8114,12740,9969,11332,12188,22773
8699,8699,12810,10590,11378,12545,23883
9415,9415,13658,11088,12351,14286,26190
8544,8544,13433,10681,13369,14402,27890
8800,8800,13427,11778,12442,14037,24339
8291,8291,12716,10790,12575,14633,26671
7785,7785,11896,9993,12286,11938,22907
8392,8392,13004,11722,12011,13626,24547
7895,7895,12545,10399,11895,12372,23559
7606,7606,12231,10538,11590,11783,34349
8636,8636,13394,11595,22657,12122,23063
8121,8121,12908,10899,11651,12733,23516
8346,8346,30341,10303,23803,13288,24482
8215,8215,12781,11140,12205,12642,23219
7992,7992,12639,11050,11966,12282,22934
8704,8704,12560,10882,12888,13668,24234
7903,7903,12625,11068,12086,12559,23356
8402,8402,12571,10929,12394,12816,23279
8529,8529,12058,10694,11993,13016,23733
8528,8528,12769,11001,12058,13326,24265
8127,8127,12518,10714,11810,12704,23012
7825,7825,12855,10746,12224,12885,24252
7366,7366,12873,11383,13301,12676,24066
8361,8361,12830,10937,13259,13117,24433
8280,8280,12164,10529,11595,13015,24103
8354,8354,12294,10398,11945,12861,23661
8144,8144,12865,11236,14177,12911,23980
8204,8204,12677,10784,12853,12556,23398
8032,8032,12633,10373,12038,12501,23401
8053,8053,12840,10565,13239,12735,23821
8428,8428,12645,11476,13327,13251,24333
8184,8184,12747,10861,14022,12729,23586
8291,8291,12590,10753,13319,13287,23914
8011,8011,12421,10787,12893,12237,23208
8109,8109,13051,12024,12180,12710,24000
8519,8519,12534,11127,12653,13328,24580
8579,8579,12514,10810,11843,13657,24512
7714,7714,12842,10535,12216,11730,22454
8006,8006,12835,11328,11876,12575,17774
6004,6004,10253,7915,9674,9037,17088
5917,5917,10301,7907,8683,8942,17088
6067,6067,10243,8165,8995,9046,16921
6137,6137,10015,8205,8827,9357,17105
6129,6129,10609,7829,9381,9469,17339
6488,6488,9975,8280,9064,9842,17498
5893,5893,10400,8169,9064,28000,17720
6415,6415,9951,7834,8990,9559,17377
6061,6061,10137,8056,8814,9498,17258
6032,6032,10006,7679,8009,9421,17384
6039,6039,10121,7522,8934,9207,16979
6151,6151,10324,8407,10085,9544,17332
6285,6285,9991,7829,8467,9395,17266
5787,5787,10373,7444,8703,9050,17066
6104,6104,10323,8059,9253,9416,17343
5984,5984,10142,8226,9374,20329,18358
5841,5841,9780,7998,9572,9337,16965
6193,6193,10099,7396,8205,9564,17107
6241,6241,9892,7395,10057,9301,17278
5974,5974,10048,7771,9220,9441,17009
6217,6217,10072,8083,8435,9637,17439
5826,5826,9887,7831,9713,8999,16788
6129,6129,10093,7411,8660,9297,17155
6313,6313,10250,8372,7933,9561,17469
5991,5991,9862,7473,8228,9328,17061
5956,5956,9873,7726,9802,9075,16685
6252,6252,10183,7413,8841,9386,17349
6086,6086,9880,7435,8275,9511,17093
6033,6033,10178,8202,8806,9601,17259
8270,8270,12966,11268,9842,10465,28238
6213,6213,10443,7797,8967,9086,17092
6200,6200,9819,7635,8369,9401,17264
5953,5953,9996,7648,9285,9213,17041
6221,6221,10258,8052,8784,9782,17636
6094,6094,10140,8096,9799,9474,17264
6182,6182,10004,7586,8388,9592,17554
6184,6184,10001,8049,9199,9754,17563
5905,5905,9505,7532,8067,9238,16895
6214,6214,10580,8135,8382,9703,17261
6018,6018,10137,7438,9372,9126,17037
6064,6064,10394,8340,9638,9394,16955
6221,6221,10184,7982,9412,9548,17589
5972,5972,9608,7868,8219,9804,17125
6227,6227,9864,7116,8855,9708,17298
5944,5944,10477,8277,8575,9236,17072
6127,6127,9925,7970,8982,9406,17259
6271,6271,10620,8452,9192,9649,17496
6013,6013,10112,8108,8287,9340,16871
6096,6096,10198,7503,24348,10147,28206
6273,6273,9992,7835,8518,9811,17587
6231,6231,9652,7716,8525,9924,17595
6189,6189,9833,8222,9504,9265,17133
6002,6002,9800,7267,8649,9451,16966
6165,6165,10425,8077,8508,9587,17154
6529,6529,10011,7584,9111,10257,18073
6090,6090,10326,8758,9042,9588,17332
5894,5894,10226,7518,8575,9142,16773
5886,5886,9768,7696,7972,9035,17097
6090,6090,9874,7738,8887,9192,17002
5879,5879,10033,8311,9217,9204,17005
6092,6092,10041,8402,8655,9777,17523
6074,6074,9988,7626,8786,9513,17409
6242,6242,10395,7746,8482,9574,17482
6141,6141,10275,8357,20286,10113,18637
6709,6709,11289,18745,8531,9441,17424
6077,6077,9438,7400,9018,9351,17289
6319,6319,9994,7846,8796,9924,17529
6252,6252,9896,7905,8623,9708,17297
6043,6043,9897,8096,8352,9517,17256
5848,5848,10157,8422,9485,9216,17072
5752,5752,9848,7391,8919,9101,16593
6175,6175,10061,8116,8921,9290,17059
6094,6094,9582,7967,9152,9511,17100
6106,6106,9858,7945,8578,9711,17371
5942,5942,10352,7853,8375,9328,16833
6270,6270,10099,8060,8904,9405,16952
6362,6362,9914,8176,8443,9536,17487
6187,6187,10472,8657,9912,9752,17593
6285,6285,10161,7121,8403,9510,17483
6357,6357,10205,7848,8530,9825,17501
6100,6100,10198,7985,8731,9246,17010
6140,6140,10016,7654,9278,9331,17446
6220,6220,10315,8351,8885,9668,17321
5968,5968,9507,7217,9770,9027,17092
5978,5978,10013,7807,9582,9218,17053
6151,6151,10020,8117,9074,9825,17503
6215,6215,10288,8272,9510,9425,17315
6336,6336,10017,7870,8611,9642,17519
6145,6145,10260,8042,8214,9482,17355
6097,6097,9990,7797,10224,9445,17292
6150,6150,10112,8383,9910,9492,28572
6691,6691,11055,8489,18592,9756,17638
6326,6326,10010,7866,8487,9791,17618
6054,6054,10307,8167,8676,9552,17360
6173,6173,10207,8517,10382,9790,17569
6234,6234,10075,19193,10940,13427,33881
7830,7830,12290,10661,23426,13521,34359
8499,8499,12616,11170,12528,13272,24707
8106,8106,12497,11115,12444,10015,18042
5925,5925,10390,8014,8687,8836,16594
6036,6036,10530,8100,8591,9285,17131
6280,6280,10242,8403,10815,9521,17167
5969,5969,10178,8356,9353,9063,16850
6330,6330,9951,7874,10045,9462,17274
6354,6354,10056,7785,8812,9755,17456
5933,5933,10410,8318,9584,9423,16915
6186,6186,10329,8533,8811,9370,17297
6405,6405,9974,7243,10464,10071,17801
6000,6000,10353,7601,8311,9126,16785
6002,6002,10888,8219,9051,8956,16807
6189,6189,10104,7818,8675,9520,17144
6219,6219,10435,7497,8949,9767,17595
6012,6012,9932,7643,9661,8934,17014
6367,6367,9845,7841,10219,9646,17391
6288,6288,9853,7909,8079,9592,17264
6264,6264,10357,8052,8725,9566,17410
6242,6242,9911,7766,9560,9846,17590
6173,6173,10244,7884,8505,9203,17007
6159,6159,10202,7985,8581,9447,17236
6032,6032,10317,8663,9251,9527,17471
6079,6079,9984,7894,8413,9429,17078
6109,6109,10212,7605,8810,9376,17039
6066,6066,9858,7885,8801,9247,16990
6260,6260,9856,8462,8427,9716,17353
6234,6234,9980,7887,8032,9368,16968
6427,6427,10243,7801,8908,9622,17291
5919,5919,10099,7575,8505,9270,16943
5950,5950,10172,8063,8117,9286,17116
6416,6416,9607,8102,8978,9824,17574
6275,6275,10216,7516,9470,9499,17125
6019,6019,10052,7790,9303,9429,17043
5712,5712,10453,8693,8875,8907,16559
6387,6387,10021,7693,8599,27462,21362
6714,6714,11179,18234,9983,9274,16951
6379,6379,10097,7772,8284,9772,17428
6141,6141,10310,8283,9841,9660,17587
5981,5981,9971,7855,8456,9342,17155
6339,6339,9863,7882,8233,9535,17634
5892,5892,10229,7829,8616,9385,17172
6242,6242,10130,8341,8411,10053,17577
6235,6235,10231,8065,8559,9253,16991
6186,6186,10164,8055,8711,9621,17391
6165,6165,9623,7507,8843,9700,17278
6132,6132,9979,7694,9235,9466,17161
6110,6110,10322,7876,9127,9336,17452
6258,6258,9761,7721,9408,9342,17597
6191,6191,9913,7500,9536,9412,17240
6491,6491,10438,8419,8714,9664,17223
6093,6093,10539,8636,9053,9509,17032
6054,6054,10438,7625,7860,9276,16767
5866,5866,10475,8486,8664,9169,16853
5943,5943,9693,7242,9200,9097,17043
6233,6233,10038,7836,8528,9769,17506
5865,5865,9964,8121,8512,8904,16771
6015,6015,9776,7871,8988,9362,17284
6117,6117,10435,8055,8394,9498,17424
6053,6053,9878,7894,8372,9355,17277
6577,6577,11069,8724,8582,10174,18721
6392,6392,10042,8101,9404,9472,17171
6122,6122,9840,7646,9007,9037,16880
6213,6213,9914,7940,9830,9600,17494
6122,6122,10278,7812,8541,9695,17240
6223,6223,10125,7862,9514,9852,17588
5931,5931,10248,8455,8490,9240,16865
6160,6160,9777,7254,8706,9387,17223
6182,6182,9900,7589,9300,9712,17535
6228,6228,10105,7785,9730,9514,17214
6078,6078,9679,7949,9364,9293,17321
6203,6203,9785,7206,8289,9694,17341
6072,6072,10210,7989,9484,9381,16907
6360,6360,10233,7771,8888,9589,17065
6002,6002,10141,7910,8627,9115,16480
5979,5979,10068,7643,8331,9187,17046
5941,5941,10139,7383,8664,9522,17291
6046,6046,9808,7670,8985,9374,17190
6162,6162,9818,12183,20288,10302,28240
5901,5901,10022,7976,8837,9124,17100
6041,6041,10439,8274,8269,9444,17301
6166,6166,10192,7523,8915,9744,17371
6217,6217,10185,8308,9224,9542,17428
6114,6114,9739,7620,8813,9575,17256
6156,6156,9625,7305,9229,9673,17761
6412,6412,10205,8224,8895,9842,17598
6311,6311,10031,7745,8769,9864,17516
6081,6081,10196,7896,9414,9244,17171
6168,6168,10501,8272,8060,9664,17108
6279,6279,10271,7550,9161,9546,17247
6213,6213,9929,7803,9033,9571,17631
6252,6252,9994,8458,9121,9672,17670
6164,6164,10198,8281,10182,9441,17154
6370,6370,10048,7492,8962,9741,17454
5918,5918,9919,7674,9420,9141,16633
5976,5976,10211,7902,8751,9304,17235
5804,5804,9892,8110,8274,9199,16759
5840,5840,10497,8620,8668,9216,16747
6410,6410,9927,7397,8664,9667,17736
6012,6012,10434,7891,9864,9206,17125
6354,6354,10336,8052,9742,9888,17703
6250,6250,9840,8027,8814,9595,17593
6212,6212,9725,7439,8322,9842,17443
6257,6257,10347,8027,8459,9647,17519
6011,6011,9738,8117,8891,9340,17104
6286,6286,10689,8199,8969,9456,17309
6012,6012,9751,8037,9139,9085,17040
6104,6104,10225,7729,7809,9326,17432
6076,6076,9956,8093,8611,9394,16989
6567,6567,10165,8430,8698,10233,17891
6171,6171,9980,7750,9064,9388,17130
6401,6401,10208,7495,9065,9281,17133
5904,5904,10067,7941,8556,8810,16577
6059,6059,10200,7972,9014,9273,16913
5873,5873,10063,7984,9053,9361,16845
5788,5788,9929,7476,8978,9045,16977
6125,6125,10549,7678,8078,9658,17471
6303,6303,9849,7841,8728,9782,17559
6111,6111,9858,7988,9233,9874,17667
6037,6037,10268,8369,8636,9720,17217
6053,6053,9873,7520,8350,9507,17157
6142,6142,10278,7979,13062,20718,28405
6094,6094,10135,8325,8757,9422,17307
6079,6079,9888,7776,8198,9629,17164
5564,5564,9845,7547,8921,8851,16604
5833,5833,10492,8274,8390,9023,16929
6415,6415,9687,8121,9425,9545,17502
5919,5919,10001,7981,8468,9264,16987
6063,6063,10071,7214,9780,9297,17082
5861,5861,9604,7159,8299,8947,16807
6128,6128,10222,8311,8853,9260,17384
6243,6243,10200,8234,8453,9413,17493
5973,5973,20680,9104,12840,23100,23545
8247,8247,12675,10381,14473,22995,34477
8076,8076,10262,8193,8557,10140,17594
5980,5980,10141,7497,9202,8922,16804
6855,6855,20742,8138,8989,20925,19292
6215,6215,20986,9088,9434,20049,17519
5904,5904,10117,7814,9514,8865,16788
6265,6265,10105,7701,9854,9250,17024
6300,6300,10487,8161,9047,9399,17104
6325,6325,10621,8238,8366,9398,17070
6292,6292,10932,8502,8823,9602,17870
6007,6007,10028,8024,8292,9307,17100
6403,6403,10503,8611,9293,9854,17580
6217,6217,9867,7643,9108,9624,17537
6260,6260,10462,8474,8278,9427,17327
5853,5853,10081,7912,8308,9061,16573
6455,6455,9616,7820,9450,9705,17466
5895,5895,10230,8123,8692,9236,16977
5812,5812,10538,7721,8267,9181,16813
6487,6487,9884,7752,8716,9716,17483
6050,6050,10214,8029,9059,9273,16951
6169,6169,9999,8247,8545,9418,17146
8816,8816,12233,9029,19358,9796,17877
5819,5819,10128,7406,10066,8967,16939
6261,6261,9905,7660,8697,9566,17408
6035,6035,9954,8296,8752,9090,17158
5971,5971,10136,8200,8803,9479,17249
6154,6154,10398,7889,9215,9149,16971
5999,5999,10200,8338,8025,8914,16900
6209,6209,10182,7744,8976,9338,33921
6817,6817,21610,8621,8962,9593,17492
6342,6342,9803,7948,9310,9333,17215
6160,6160,9812,7247,8406,9395,17171
6331,6331,10136,7707,8673,9461,17322
6315,6315,10272,8320,9491,9490,17425
5980,5980,10042,8016,8422,9120,17114
6065,6065,10283,7689,9135,9433,17472
6300,6300,10348,8233,8320,19898,18505
6517,6517,21421,8326,8864,9324,17035
6030,6030,9987,8026,8749,9665,17317
6541,6541,10108,8153,8601,9765,17624
6325,6325,9913,7522,9159,9661,17273
6240,6240,10324,8412,8371,9701,17307
5946,5946,10156,8167,8602,9063,17165
6171,6171,9765,7676,8904,9846,17339
6345,6345,10378,7718,9770,9821,17572
6022,6022,10059,7757,9426,9065,16902
6252,6252,9772,7995,9208,9755,17503
6274,6274,9587,7643,8570,9558,17205
6370,6370,9871,7493,9804,9796,17817
6038,6038,10017,7969,8888,9518,17231
5959,5959,9849,7937,9647,9415,17090
5982,5982,10099,8262,8324,9405,16999
6097,6097,10160,8102,8899,9410,17440
5942,5942,10149,7624,8862,9195,17084
6051,6051,10001,7801,9137,9538,17093
6209,6209,9670,7917,8621,9477,17297
6159,6159,10338,8300,8489,9156,17029
5844,5844,10225,7524,8401,8962,16731
6211,6211,9736,8063,9600,9462,17330
5819,5819,9677,7693,9040,9197,16884
6349,6349,9770,7865,8389,9807,17652
5783,5783,9868,7674,8493,8738,16932
6296,6296,10405,8130,8923,9636,17421
6113,6113,10019,7804,9589,9402,17373
6247,6247,9709,7539,8623,9668,17371
6079,6079,10085,8177,9400,9617,17086
5931,5931,10182,7219,8623,9168,16827
6092,6092,9993,7797,8372,9384,17287
6041,6041,10432,8054,9047,9410,17390
6118,6118,10390,8288,8034,9416,17237
6169,6169,10259,7802,8767,9668,17365
6144,6144,10109,8237,8902,9268,34771
5962,5962,9781,7203,9155,9081,17019
6069,6069,9947,7658,9159,9604,17298
6034,6034,10197,8248,10092,8776,16632
6223,6223,10290,7288,8814,9555,17646
6122,6122,10273,7437,8928,9378,17235
6105,6105,9977,8238,8294,9589,17193
6054,6054,10102,7817,8317,9339,17197
6334,6334,10060,7321,9332,9779,17500
6127,6127,10218,8066,9030,9430,17290
6489,6489,10666,8241,8972,9836,17563
5808,5808,9744,7593,8508,9090,16901
6124,6124,10031,7629,8873,9608,17389
5950,5950,10292,7828,8398,9113,17069
5757,5757,10129,8213,9375,8850,16603
5934,5934,9636,7601,8610,9127,17021
6234,6234,10785,8664,8797,9625,17293
6302,6302,9745,7220,8753,9560,17240
6065,6065,9748,7687,8878,9305,17241
6441,6441,10171,8076,9695,9722,17508
5961,5961,9915,8257,8001,9487,17294
6373,6373,9894,7143,8744,9670,17486
6315,6315,10242,8556,8820,9665,17594
6149,6149,10412,7854,9176,9297,17251
6029,6029,9863,8024,8120,9461,17197
6133,6133,10175,8158,9356,9373,16926
5838,5838,9667,6965,9821,9060,16930
5989,5989,10379,8246,8213,9325,17204
8342,8342,23573,10683,12273,12756,23914
8277,8277,12840,10477,13299,12470,23688
18878,18878,13110,11231,13561,13498,24009
8575,8575,12342,11206,13270,13059,35382
8039,8039,12048,10475,12200,12474,23404
8006,8006,12502,10579,14382,12462,23287
8344,8344,12815,10831,11505,12925,23880
8439,8439,12907,10745,12298,12479,17597
6518,6518,10191,7998,9429,9635,17732
6421,6421,10393,7872,7993,9581,17672
6079,6079,10198,7953,8473,9363,17177
6154,6154,10109,7902,10004,9758,17356
5720,5720,28224,8114,19690,9119,16963
6146,6146,9916,8010,8681,9057,16987
5975,5975,10102,8408,8633,9270,16994
6228,6228,9878,8102,8539,9607,17296
6108,6108,9613,7060,8402,9535,17260
5951,5951,9853,7633,8693,9032,16883
5972,5972,9765,7701,8595,9422,17193
6166,6166,10261,8241,8219,9365,17089
6279,6279,10265,8451,9099,9247,17176
6330,6330,9773,7502,8387,9463,17120
6254,6254,10076,8242,9450,9392,17302
6255,6255,10103,8018,8612,9697,17245
6187,6187,9854,8017,9290,9450,17208
6210,6210,10136,7597,9501,9741,17457
6429,6429,10204,8020,9259,9543,17395
6220,6220,9988,8034,8937,9530,17394
6121,6121,10082,8043,8479,9563,17414
6088,6088,9996,8090,8639,9414,17254
6091,6091,10436,8424,9180,9162,16958
6482,6482,10046,8272,9004,9663,17349
6417,6417,10080,8054,8833,9813,17722
5919,5919,9904,8179,8921,9242,17213
5941,5941,10064,7947,9091,9262,16822
6548,6548,10197,8184,8997,10007,17548
6002,6002,10328,8190,8638,9121,16766
6225,6225,10012,7917,8558,9614,17374
5886,5886,10558,8005,8891,9142,16733
6241,6241,10066,7972,8482,9310,17122
5947,5947,9758,7729,8922,9247,17042
6414,6414,9816,8026,9715,9797,17643
6187,6187,9942,7381,9705,9729,17257
6100,6100,10619,8274,9662,9416,17364
6302,6302,10465,8476,9312,9754,17482
6493,6493,10012,8101,9784,9795,17510
6069,6069,10366,8147,8169,9247,16772
6540,6540,10111,7658,9235,9853,17460
17036,17036,10693,8154,9364,10622,18785
6260,6260,10182,8065,8501,9721,17547
6230,6230,10297,8497,9262,9851,17722
6284,6284,9862,6778,8892,9581,17290
6441,6441,10231,7845,9018,9708,17526
5891,5891,10088,8087,8834,9462,17264
6147,6147,10098,8336,8650,9780,33018
6735,6735,20449,7552,8912,9440,17465
6260,6260,9961,7742,8722,9953,17450
5928,5928,9840,7918,9406,9336,16948
6102,6102,9986,7791,8640,9360,17044
6079,6079,9744,7806,9002,9530,17509
6171,6171,9808,7420,9810,9585,17354
6502,6502,10019,7938,8358,9638,17563
6319,6319,9911,8107,9115,9624,17444
5899,5899,10066,8132,8953,9174,16800
6586,6586,10235,7776,8806,9936,17486
6244,6244,10241,7587,8929,9189,17195
6004,6004,9997,7661,9824,9480,17442
6001,6001,9833,7769,8703,9068,16838
6354,6354,9860,7574,8938,9419,17247
6247,6247,10099,7947,8633,9497,17325
6031,6031,10741,8422,8470,9235,16824
6119,6119,9909,7858,8313,9711,17492
5962,5962,10129,8037,9522,9209,17159
6532,6532,9551,7449,8737,10077,17880
6365,6365,9726,7808,8167,9634,17387
6134,6134,9996,8238,9021,9692,17577
6378,6378,10336,8041,8353,9616,17237
6368,6368,10108,7551,8460,9866,17280
6314,6314,10316,8168,8966,9650,17266
6014,6014,10360,8152,10419,9313,16925
6214,6214,10023,7918,10647,9315,17029
6276,6276,9738,8063,8941,9550,17323
6146,6146,9800,7266,9065,9405,17332
6330,6330,9982,7814,8942,9758,17581
6180,6180,9672,7702,8804,9647,17439
6153,6153,10263,7831,8771,9409,17327
6155,6155,9921,7737,8917,9517,17288
6374,6374,10490,8257,8681,9797,17549
6091,6091,9984,7274,8901,9352,17215
6135,6135,10876,8785,9045,9674,17128
5809,5809,10125,7837,8702,8960,16733
5888,5888,9918,7666,8522,8854,16644
6160,6160,10073,7800,10018,9043,17050
6221,6221,9711,7858,9440,9472,17410
6423,6423,9844,7945,8602,10230,17504
6383,6383,10461,7894,8515,9661,17162
6213,6213,10066,8139,8249,9589,17214
6098,6098,10146,7665,9628,9319,16979
6786,6786,10891,18123,9567,9786,17806
6285,6285,10025,7970,8482,9509,17478
6274,6274,10457,8097,8779,9369,17120
6142,6142,10413,8066,9093,9894,17403
6208,6208,9947,8100,9252,9735,17407
6225,6225,10217,7698,9087,9506,17292
6196,6196,9961,7648,8089,9793,17471
6142,6142,9529,7529,8546,9469,17321
6173,6173,10611,8486,8388,9441,17218
6078,6078,10116,8191,9787,9355,16792
6297,6297,10146,7773,9243,9435,17177
5935,5935,10026,7665,9994,9093,16860
5965,5965,10023,7933,8792,8888,16855
6064,6064,10013,8079,8166,9262,17365
6016,6016,10211,7598,9560,8892,16967
6264,6264,10211,7837,8971,9431,17492
5879,5879,10551,8570,9570,9156,16767
6336,6336,9776,7616,8692,9656,17558
6520,6520,10169,7925,9216,9898,17435
6398,6398,10037,8160,9517,9885,17461
6180,6180,10284,8071,8733,9436,17408
6158,6158,9639,7608,8540,9545,17093
6309,6309,9977,8252,9335,9813,17375
6407,6407,10082,7311,8338,9911,17455
6015,6015,9784,7709,8459,9394,17130
6159,6159,9918,7849,8210,9234,16973
6194,6194,10138,7975,9636,9581,17195
6097,6097,9930,7309,9477,9429,16794
6014,6014,10371,8064,8967,9258,17267
6308,6308,9799,7571,9372,9792,17545
6213,6213,9942,8257,8335,9668,17597
6101,6101,10271,8337,8664,9484,17237
6133,6133,9810,7237,8872,9280,17171
6010,6010,10047,8131,9252,9340,17087
5966,5966,9948,7481,9533,9168,16868
6406,6406,10096,8223,8375,9925,17463
5928,5928,10241,7533,8905,8931,16882
6267,6267,9943,7540,8498,9325,17306
5804,5804,10330,8139,8556,9336,17130
6246,6246,10049,7941,8170,9347,17288
6110,6110,10042,7912,8756,9163,16974
6064,6064,10218,8223,8164,9885,17591
6111,6111,10445,8484,9333,9189,17037
22374,22374,10681,8357,9553,10464,18893
6153,6153,10051,8143,9766,9524,17271
6242,6242,10011,7999,8435,9384,17289
8971,8971,12149,8379,20149,10181,18196
6115,6115,10191,8068,9677,9178,16905
6016,6016,10301,8671,9581,9266,17040
5811,5811,10132,7653,8658,9141,17199
6058,6058,10389,8348,8800,9320,17320
5923,5923,10115,8026,8833,9380,17241
6074,6074,9681,7321,8444,9384,16738
5880,5880,10296,7458,9389,8704,16612
6414,6414,10401,7977,8656,9470,17479
5946,5946,10186,8526,8034,9157,17017
5893,5893,9913,7828,8370,9346,17097
5991,5991,9644,7427,9434,9531,17141
6297,6297,9912,7508,9087,9802,17483
6163,6163,10280,8478,9239,9272,16932
5926,5926,10292,8210,8012,9359,16944
6082,6082,9780,8065,9818,9531,17224
6293,6293,9953,7286,8710,9751,17106
6105,6105,9979,8070,10164,9356,17073
6151,6151,10112,8340,8633,9763,17221
6350,6350,10012,8222,9534,9811,17580
6336,6336,9835,7398,9534,9536,17433
6246,6246,9860,7742,8554,9442,17167
6250,6250,10356,8613,8257,9714,17532
6412,6412,10329,8220,8471,9746,17741
6019,6019,10242,8101,8638,20195,20296
8051,8051,12406,10279,11928,12692,23336
8600,8600,12277,10301,12996,13591,24593
8169,8169,12806,22286,12957,21419,17411
6329,6329,10475,8122,9866,9348,17125
6362,6362,10233,8096,8370,9695,17406
5977,5977,10207,8345,8396,9300,28331
8819,8819,22554,10643,13156,13355,23847
8003,8003,10182,7922,8430,9430,17510
6485,6485,10086,8305,8941,10254,17928
6148,6148,10046,7734,8705,9424,17381
6179,6179,9903,8141,9351,9421,17106
6509,6509,10250,8287,8933,9938,17757
6734,6734,11008,18503,8603,9393,17344
6198,6198,10011,7634,8852,9268,17161
6204,6204,10010,7559,8186,9828,17500
6181,6181,10069,8155,9894,9690,17419
6066,6066,9900,7938,9407,9233,17098
6182,6182,9898,7705,9017,9300,17224
6172,6172,9914,7846,9381,9614,17552
5690,5690,10143,8167,9910,9029,16815
6243,6243,9626,7744,9053,9641,17661
6092,6092,10214,7937,8683,9385,17205
6436,6436,10241,7515,8116,9757,17702
6046,6046,10362,7831,8272,9237,17013
5911,5911,10152,7841,9637,9158,17001
6228,6228,10004,7836,8966,9425,17425
6018,6018,10197,7398,8488,9420,17107
6302,6302,10059,7693,8535,9884,17553
5843,5843,10119,8126,10163,9240,17071
6407,6407,10030,7913,8541,9753,17572
6062,6062,9835,7784,9091,9398,17230
6046,6046,9882,7746,9260,9448,17070
6272,6272,9826,8044,9409,9701,17448
6255,6255,10219,8189,8487,9559,17354
6368,6368,10486,8708,8400,9296,17207
5880,5880,9969,7177,8905,9372,16688
6528,6528,9780,7644,8233,10369,17923
6180,6180,10273,8293,8439,9866,17604
6013,6013,9967,8179,8917,9614,17341
5985,5985,9906,7435,9373,9254,17019
6171,6171,10590,8275,9453,9290,17251
6258,6258,10029,7808,8137,9892,17394
6204,6204,10353,8479,9089,9495,17120
6259,6259,9903,8046,9326,9610,17318
5998,5998,10413,7690,9101,9363,17038
6486,6486,9893,7565,9081,9625,17319
6295,6295,10107,7977,9113,9575,17344
6032,6032,10189,8247,8330,9445,17043
6259,6259,10106,7782,9725,9946,17464
6378,6378,9417,7605,8702,9842,17576
6010,6010,10059,8131,9633,9262,17057
5729,5729,9571,7848,8968,8713,16532
6240,6240,9616,7748,9652,9886,17514
6431,6431,9669,7371,8631,9877,17648
6263,6263,10238,7982,9112,9813,17660
6802,6802,11073,18469,8826,9683,17357
5992,5992,10193,8130,8859,9331,27297
9025,9025,23200,10991,12584,13230,23976
8282,8282,12372,11114,12358,12986,24108
8510,8510,12893,11052,12428,13283,24596
8955,8955,13143,11492,12081,14124,25249
8194,8194,13316,10931,13352,10976,17884
6082,6082,9748,7356,8572,9243,16941
6023,6023,10438,8782,8925,9225,17037
5958,5958,9710,7651,9574,9032,16741
6104,6104,10041,7784,8430,9039,17073
6213,6213,10553,8576,8509,9539,17517
6288,6288,9820,8002,8444,9698,17479
6409,6409,9845,7283,9367,9630,17524
6453,6453,10004,7410,8557,9787,17762
6189,6189,10215,7860,8217,9548,17218
6325,6325,10216,7937,8658,9881,17716
6027,6027,9999,7947,9367,9406,16966
6196,6196,10547,8091,7972,9581,17344
6198,6198,10361,7775,9711,9521,17452
6170,6170,10269,8101,8401,9477,17200
6219,6219,9707,7914,8149,9553,17477
5925,5925,9954,7512,8596,8689,16613
6188,6188,9787,7323,8390,9545,17216
