ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
3881990,22796271,10848591,17170450,23782525,27186586
3894223,22837819,10834413,17256341,22599952,27026969
3899213,22925902,10842175,17215517,22945560,27710296
3897597,22969843,10823286,17338092,22608914,27071010
3851629,22819544,10847114,17236041,22701322,27094123
3876760,23599272,10867551,17294346,22631091,27034177
3871088,22600518,10839173,17251267,22616384,27073472
3849834,23557513,10904276,17317838,22640862,27043312
3875210,22740565,10855022,17229494,22626653,27044107
3856887,22918680,10832684,17343215,23213531,27121689
3879445,22898828,10859271,17223330,23466278,27040602
3861362,22784665,10847133,17433497,23489753,27041534
3881889,22790330,10842962,17117153,22616206,27028672
3884065,22901520,10831546,17282344,22651988,27612100
4143768,23417185,11947545,18736178,23582730,27336076
3904132,23199824,10920203,17173198,22665185,27034834
4202545,24185742,10890859,17465717,22621822,27063838
3868348,23006306,10846428,17085046,22672790,27081318
3880116,22972781,11025193,17646661,23461666,27151143
3883245,22738278,10838753,17305520,22631197,27060804
3876121,23065406,10900373,18048003,22717438,27050825
3895728,22788142,10862437,17112191,22621841,27031413
3887481,22882140,10837477,17187314,22608341,27470258
3915345,22883769,10832753,17207574,22608966,27068040
3890599,22820731,10913575,17169658,22634821,27767090
4169013,23307022,10829482,17106654,22608563,27047098
3877405,22663398,10822805,17131152,22606481,27071359
3861289,23107067,11547309,17418774,22683627,27046229
3909737,23133518,10933574,17784423,22916970,27398964
3941273,25355687,12240870,18280987,23514484,27260162
3872122,22915343,10917810,17165104,22672784,27072294
3863348,23013114,10828556,17218335,23324879,27210634
3849237,22778277,10852431,17292291,22613927,27065846
3854262,22902137,10852606,17201140,22645343,27248534
3856311,22883216,10837378,17423967,22681699,27059305
3853456,22780721,10817819,17338506,22605058,27080445
3851308,23463658,10961972,17331161,22629092,27078121
3849266,22839101,10847637,17339840,22614725,27171007
3880622,23615491,11021303,17951013,22623040,27186517
3915552,22956890,10838335,17192288,22620270,27140233
3897715,22731302,10864196,17262678,23322756,27175597
3881994,22965278,10839251,17212485,22591004,27043093
3898920,22902192,10830363,17182655,23497639,28228659
3858276,22875441,10843086,17156466,22612563,27111601
3868646,22993431,10858865,17183542,22580586,27237862
4178729,22959541,10915057,17507878,22636132,27000978
3853264,23024872,10828209,17913183,23319588,33195408
4194245,24968040,12672254,20770269,26614591,31844019
5973937,27291762,11051841,18523420,24624742,27615843
3996216,23597750,10929630,17357995,22620741,28694680
3880879,23086005,10900848,17167834,22762073,27133644
3878874,23829602,10842736,17156036,22597500,27027710
3869849,22630109,10814726,17212700,22674276,27108810
3891431,22871087,10839841,17450453,23041347,27122370
3889641,22867147,10927189,17221505,22649578,27068267
3895943,22786770,10850177,17313344,23098666,27094361
3896774,22890107,10827046,17194939,22710393,27053834
3875911,22676672,10868450,17253012,22639551,27248966
4057961,22959182,10881514,17160568,22689379,27084632
3882734,22768123,10836913,17183255,22627159,27088959
3896897,23492484,10829124,17144795,22635590,27075511
3885112,22751595,10903046,17119196,22624642,27141196
3885925,22730997,10861542,17585076,22714984,27076903
3875288,22772165,10814758,17328861,22584093,27020683
3867190,22910862,10813797,17135285,23258576,27033149
3920157,22910021,10820019,17159932,22602041,27031839
4154107,23722456,10847121,17255404,22595572,27747310
3916763,22840564,10853611,17195380,22599587,26985802
3887117,22857344,10883985,17156495,22610293,27014471
4163628,24608353,10858498,17201407,22569617,26982123
3855511,23084781,10856438,17072017,22632093,27013153
3885064,22898301,11539509,17414846,22714436,27030185
3862913,22851163,10824949,17349144,22569628,27032767
3847916,22768440,10860700,17961422,22637673,27034976
5564497,23988313,11734232,19145158,23839563,28693269
3913995,24488877,11258422,19674755,24244081,29292440
4969979,23626809,10949468,17206417,22770890,27092225
3853739,22898199,10870502,17189466,22827787,28795781
3857241,22930654,10865795,17317618,22607877,27044259
3876924,22887908,10864149,17029435,22614445,27116650
3951999,23227702,10845783,17232602,22683470,27115887
3878633,22892473,10833654,17073829,22589137,27074757
3912287,23599446,10802593,17266296,22613251,27056630
3894572,22810202,10846883,17271472,22598556,27698600
3886114,22693743,10853810,17749996,22959153,27106936
3882895,22861132,10835257,17085224,22595294,27059819
3882831,22949274,10931681,17349738,23855614,27305915
3872966,22888112,10825257,17121172,22642796,27097156
3878253,22921416,10833896,17169749,22602436,27395365
3879652,22997469,10876202,17178734,22597021,27048568
3856991,22916261,10856204,17282435,22606316,27082260
3863204,23486343,10884968,17170329,22647015,27001918
3872038,22839285,10831713,17191994,22649277,27124130
3862525,22707500,11008954,17829468,22793149,27715290
3882134,22814152,10890721,17160840,22626301,27032002
3882704,22746713,10840970,17266829,24325690,27095860
3859644,22809985,11050681,17138619,22623921,27053980
3860877,22784717,10822319,17289713,22642956,28033784
3920236,22829349,10804415,17178292,22679462,27024638
3846662,22792686,10832108,17134089,22625705,27268849
3910530,22841541,10803375,17239138,22635779,27041462
3867901,22768654,10811804,17113856,22617466,26982090
3861365,23145369,11197082,17270018,22670201,27079996
3862071,22885847,10846988,17224252,22611836,27046324
3861265,22868248,10805726,18145917,22666485,27100478
3856425,22909746,10814071,17224461,22613075,27103594
3873784,22876852,10795627,17082764,22823919,27756644
3842920,22960975,10795237,17267106,22625734,27050901
3894757,22753558,10803163,17373644,22655093,27950772
4204582,23152062,10830987,17181950,22633456,27102077
3872049,22836669,10800748,17266808,22723934,27930484
4175521,24549451,11715645,18451484,23047431,27476748
3892331,23140939,11001351,17324935,22755527,27055588
3855408,22895943,11526084,17151530,22622208,27044569
